"","Spell","Rune"
"814","Mantra of Salvation","Agility"
"815","Serenity","Ascension"
"816","Mystic Ally","Air Ally"
"817","Near Death Experience","Passive"
"818","Harmony","Passive"
"819","Unity","Passive"
"820","Beacon of Ytar","Passive"
"821","Wave of Light","Pillar of the Ancients"
"822","Exploding Palm","Shocking Grasp"
"823","Blinding Flash","Faith in the Light"
"824","Dashing Strike","Quicksilver"
"825","Epiphany","Desert Shroud"
"826","Mystic Ally","Air Ally"
"827","Near Death Experience","Passive"
"828","Beacon of Ytar","Passive"
"829","Sixth Sense","Passive"
"830","Harmony","Passive"
"831","Tempest Rush","Flurry"
"832","Exploding Palm","Impending Doom"
"833","Mystic Ally","Air Ally"
"834","Sweeping Wind","Inner Storm"
"835","Serenity","Ascension"
"836","Mantra of Healing","Circular Breathing"
"837","Chant of Resonance","Passive"
"838","Exalted Soul","Passive"
"839","Momentum","Passive"
"840","Near Death Experience","Passive"
"841","Tempest Rush","Flurry"
"842","Sweeping Wind","Inner Storm"
"843","Mystic Ally","Air Ally"
"844","Mantra of Salvation","Agility"
"845","Epiphany","Desert Shroud"
"846","Serenity","Ascension"
"847","Near Death Experience","Passive"
"848","Beacon of Ytar","Passive"
"849","Sixth Sense","Passive"
"850","Chant of Resonance","Passive"
"851","Wave of Light","Pillar of the Ancients"
"852","Blinding Flash","Faith in the Light"
"853","Epiphany","Desert Shroud"
"854","Sweeping Wind","Inner Storm"
"855","Exploding Palm","Impending Doom"
"856","Dashing Strike","Blinding Speed"
"857","Near Death Experience","Passive"
"858","Unity","Passive"
"859","Beacon of Ytar","Passive"
"860","Exalted Soul","Passive"
"861",NA,NA
"862",NA,NA
"863",NA,NA
"864",NA,NA
"865",NA,NA
"866",NA,NA
"867",NA,NA
"868",NA,NA
"869",NA,NA
"870",NA,NA
"871","Wave of Light","Pillar of the Ancients"
"872","Dashing Strike","Blinding Speed"
"873","Blinding Flash","Faith in the Light"
"874","Mystic Ally","Air Ally"
"875","Epiphany","Desert Shroud"
"876","Mantra of Salvation","Agility"
"877","Beacon of Ytar","Passive"
"878","Sixth Sense","Passive"
"879","Near Death Experience","Passive"
"880","Harmony","Passive"
"881","Wave of Light","Pillar of the Ancients"
"882","Dashing Strike","Blinding Speed"
"883","Exploding Palm","Shocking Grasp"
"884","Epiphany","Desert Shroud"
"885","Sweeping Wind","Inner Storm"
"886","Mystic Ally","Air Ally"
"887","Near Death Experience","Passive"
"888","Sixth Sense","Passive"
"889","Harmony","Passive"
"890","Unity","Passive"
"891","Wave of Light","Pillar of the Ancients"
"892","Mystic Ally","Air Ally"
"893","Dashing Strike","Way of the Falling Star"
"894","Sweeping Wind","Inner Storm"
"895","Epiphany","Desert Shroud"
"896","Mantra of Salvation","Agility"
"897","Beacon of Ytar","Passive"
"898","Unity","Passive"
"899","Near Death Experience","Passive"
"900","Harmony","Passive"
"901","Wave of Light","Explosive Light"
"902","Dashing Strike","Way of the Falling Star"
"903","Mystic Ally","Air Ally"
"904","Blinding Flash","Faith in the Light"
"905","Sweeping Wind","Inner Storm"
"906","Epiphany","Desert Shroud"
"907","Exalted Soul","Passive"
"908","Near Death Experience","Passive"
"909","Unity","Passive"
"910","Beacon of Ytar","Passive"
"911",NA,NA
"912",NA,NA
"913",NA,NA
"914",NA,NA
"915",NA,NA
"916",NA,NA
"917",NA,NA
"918",NA,NA
"919",NA,NA
"920",NA,NA
"921","Wave of Light","Explosive Light"
"922","Dashing Strike","Way of the Falling Star"
"923","Serenity","Ascension"
"924","Mystic Ally","Air Ally"
"925","Mantra of Conviction","Annihilation"
"926","Epiphany","Desert Shroud"
"927","Harmony","Passive"
"928","Near Death Experience","Passive"
"929","Beacon of Ytar","Passive"
"930","Momentum","Passive"
"931","Fists of Thunder","Thunderclap"
"932","Lashing Tail Kick","Vulture Claw Kick"
"933","Blinding Flash","Dashing Strike"
"934","Way of the Falling Star","Cyclone Strike"
"935","Fleet Footed",NA
"936",NA,NA
"937",NA,"Passive"
"938",NA,"Passive"
"939",NA,"Passive"
"940",NA,"Passive"
"941","Exploding Palm","Shocking Grasp"
"942","Wave of Light","Pillar of the Ancients"
"943","Mystic Ally","Air Ally"
"944","Dashing Strike","Way of the Falling Star"
"945","Sweeping Wind","Inner Storm"
"946","Mantra of Salvation","Agility"
"947","Harmony","Passive"
"948","Transcendence","Passive"
"949","Near Death Experience","Passive"
"950","Chant of Resonance","Passive"
"951","Fists of Thunder","Quickening"
"952","Wave of Light","Pillar of the Ancients"
"953","Mystic Ally","Air Ally"
"954","Dashing Strike","Quicksilver"
"955","Epiphany","Desert Shroud"
"956","Mantra of Salvation","Perseverance"
"957","Beacon of Ytar","Passive"
"958","Unity","Passive"
"959","Near Death Experience","Passive"
"960","Harmony","Passive"
"961","Wave of Light","Pillar of the Ancients"
"962","Epiphany","Desert Shroud"
"963","Mystic Ally","Air Ally"
"964","Dashing Strike","Blinding Speed"
"965","Sweeping Wind","Inner Storm"
"966","Exploding Palm","Impending Doom"
"967","Near Death Experience","Passive"
"968","Beacon of Ytar","Passive"
"969","Harmony","Passive"
"970","Unity","Passive"
"971","Crippling Wave","Tsunami"
"972","Serenity","Tranquility"
"973","Inner Sanctuary","Forbidden Palace"
"974","Cyclone Strike","Implosion"
"975","Mantra of Salvation","Agility"
"976","Epiphany","Desert Shroud"
"977","Harmony","Passive"
"978","The Guardian's Path","Passive"
"979","Sixth Sense","Passive"
"980","Beacon of Ytar","Passive"
"981","Wave of Light","Pillar of the Ancients"
"982","Epiphany","Soothing Mist"
"983","Dashing Strike","Way of the Falling Star"
"984","Sweeping Wind","Inner Storm"
"985","Exploding Palm","Shocking Grasp"
"986","Mystic Ally","Air Ally"
"987","Sixth Sense","Passive"
"988","Harmony","Passive"
"989","Near Death Experience","Passive"
"990","Beacon of Ytar","Passive"
"991","Wave of Light","Explosive Light"
"992","Epiphany","Desert Shroud"
"993","Sweeping Wind","Inner Storm"
"994","Dashing Strike","Quicksilver"
"995","Mystic Ally","Air Ally"
"996","Mantra of Salvation","Agility"
"997","Beacon of Ytar","Passive"
"998","Near Death Experience","Passive"
"999","Harmony","Passive"
"1000","Exalted Soul","Passive"
"1001","Fists of Thunder","Bounding Light"
"1002","Wave of Light","Empowered Wave"
"1003","Sweeping Wind","Inner Storm"
"1004","Mystic Ally","Air Ally"
"1005","Dashing Strike","Way of the Falling Star"
"1006","Epiphany","Desert Shroud"
"1007","Harmony","Passive"
"1008","Unity","Passive"
"1009","Near Death Experience","Passive"
"1010","Sixth Sense","Passive"
"1011","Wave of Light","Pillar of the Ancients"
"1012","Dashing Strike","Blinding Speed"
"1013","Mystic Ally","Air Ally"
"1014","Epiphany","Desert Shroud"
"1015","Sweeping Wind","Inner Storm"
"1016","Inner Sanctuary","Temple of Protection"
"1017","Sixth Sense","Passive"
"1018","Unity","Passive"
"1019","Beacon of Ytar","Passive"
"1020","Harmony","Passive"
"1021","Wave of Light","Explosive Light"
"1022","Epiphany","Desert Shroud"
"1023","Dashing Strike","Quicksilver"
"1024","Sweeping Wind","Inner Storm"
"1025","Mystic Ally","Air Ally"
"1026","Mantra of Salvation","Perseverance"
"1027","Sixth Sense","Passive"
"1028","Near Death Experience","Passive"
"1029","Unity","Passive"
"1030","Harmony","Passive"
"1031","Wave of Light","Pillar of the Ancients"
"1032","Mystic Ally","Air Ally"
"1033","Epiphany","Insight"
"1034","Dashing Strike","Quicksilver"
"1035","Exploding Palm","Shocking Grasp"
"1036","Sweeping Wind","Inner Storm"
"1037","Harmony","Passive"
"1038","Sixth Sense","Passive"
"1039","Near Death Experience","Passive"
"1040","Beacon of Ytar","Passive"
"1041","Wave of Light","Wall of Light"
"1042","Dashing Strike","Way of the Falling Star"
"1043","Sweeping Wind","Inner Storm"
"1044","Exploding Palm","Shocking Grasp"
"1045","Epiphany","Desert Shroud"
"1046","Mystic Ally","Air Ally"
"1047","Exalted Soul","Passive"
"1048","Beacon of Ytar","Passive"
"1049","Near Death Experience","Passive"
"1050","Harmony","Passive"
"1051","Wave of Light","Explosive Light"
"1052","Dashing Strike","Quicksilver"
"1053","Epiphany","Desert Shroud"
"1054","Mystic Ally","Air Ally"
"1055","Breath of Heaven","Blazing Wrath"
"1056","Mantra of Salvation","Hard Target"
"1057","Unity","Passive"
"1058","Near Death Experience","Passive"
"1059","Harmony","Passive"
"1060","Beacon of Ytar","Passive"
"1061","Wave of Light","Pillar of the Ancients"
"1062","Sweeping Wind","Inner Storm"
"1063","Dashing Strike","Radiance"
"1064","Epiphany","Desert Shroud"
"1065","Mystic Ally","Air Ally"
"1066","Mantra of Healing","Circular Breathing"
"1067","Chant of Resonance","Passive"
"1068","Near Death Experience","Passive"
"1069","Harmony","Passive"
"1070","Sixth Sense","Passive"
"1071","Wave of Light","Explosive Light"
"1072","Epiphany","Desert Shroud"
"1073","Dashing Strike","Quicksilver"
"1074","Mystic Ally","Air Ally"
"1075","Sweeping Wind","Inner Storm"
"1076","Mantra of Salvation","Agility"
"1077","Exalted Soul","Passive"
"1078","Near Death Experience","Passive"
"1079","Harmony","Passive"
"1080","Beacon of Ytar","Passive"
"1081","Wave of Light","Shattering Light"
"1082","Epiphany","Insight"
"1083","Dashing Strike","Blinding Speed"
"1084","Sweeping Wind","Inner Storm"
"1085","Exploding Palm","Impending Doom"
"1086","Blinding Flash","Self Reflection"
"1087","Harmony","Passive"
"1088","Near Death Experience","Passive"
"1089","Relentless Assault","Passive"
"1090","Beacon of Ytar","Passive"
"1091","Cyclone Strike","Implosion"
"1092","Serenity","Tranquility"
"1093","Crippling Wave","Concussion"
"1094","Dashing Strike","Radiance"
"1095","Mystic Ally","Air Ally"
"1096","Mantra of Salvation","Perseverance"
"1097","Determination","Passive"
"1098","Unity","Passive"
"1099","Harmony","Passive"
"1100","Near Death Experience","Passive"
"1101","Wave of Light","Explosive Light"
"1102","Dashing Strike","Quicksilver"
"1103","Sweeping Wind","Inner Storm"
"1104","Serenity","Ascension"
"1105","Mystic Ally","Air Ally"
"1106","Epiphany","Desert Shroud"
"1107","Harmony","Passive"
"1108","Exalted Soul","Passive"
"1109","Near Death Experience","Passive"
"1110","Beacon of Ytar","Passive"
"1111","Wave of Light","Pillar of the Ancients"
"1112","Mantra of Salvation","Agility"
"1113","Sweeping Wind","Inner Storm"
"1114","Dashing Strike","Way of the Falling Star"
"1115","Mystic Ally","Air Ally"
"1116","Epiphany","Desert Shroud"
"1117","Transcendence","Passive"
"1118","Exalted Soul","Passive"
"1119","Near Death Experience","Passive"
"1120","Harmony","Passive"
"1121","Way of the Hundred Fists","Hands of Lightning"
"1122","Tempest Rush","Flurry"
"1123","Dashing Strike","Blinding Speed"
"1124","Mystic Ally","Fire Ally"
"1125","Sweeping Wind","Cyclone"
"1126","Mantra of Retribution","Transgression"
"1127","Unity","Passive"
"1128","Seize the Initiative","Passive"
"1129","The Guardian's Path","Passive"
"1130","Near Death Experience","Passive"
"1131","Wave of Light","Pillar of the Ancients"
"1132","Sweeping Wind","Inner Storm"
"1133","Epiphany","Insight"
"1134","Dashing Strike","Quicksilver"
"1135","Mystic Ally","Air Ally"
"1136","Mantra of Conviction","Overawe"
"1137","Near Death Experience","Passive"
"1138","Harmony","Passive"
"1139","Unity","Passive"
"1140","Beacon of Ytar","Passive"
"1141","Fists of Thunder","Thunderclap"
"1142","Wave of Light","Pillar of the Ancients"
"1143","Mystic Ally","Air Ally"
"1144","Dashing Strike","Quicksilver"
"1145","Sweeping Wind","Inner Storm"
"1146","Epiphany","Desert Shroud"
"1147","Near Death Experience","Passive"
"1148","Transcendence","Passive"
"1149","Exalted Soul","Passive"
"1150","Harmony","Passive"
"1151","Crippling Wave","Tsunami"
"1152","Epiphany","Desert Shroud"
"1153","Mantra of Conviction","Intimidation"
"1154","Serenity","Ascension"
"1155","Cyclone Strike","Implosion"
"1156","Inner Sanctuary","Forbidden Palace"
"1157","Sixth Sense","Passive"
"1158","Beacon of Ytar","Passive"
"1159","Harmony","Passive"
"1160","Resolve","Passive"
"1161","Fists of Thunder","Thunderclap"
"1162","Lashing Tail Kick","Scorpion Sting"
"1163","Inner Sanctuary","Forbidden Palace"
"1164","Seven-Sided Strike","Sustained Attack"
"1165","Mantra of Salvation","Agility"
"1166","Epiphany","Insight"
"1167","Resolve","Passive"
"1168","Harmony","Passive"
"1169","Sixth Sense","Passive"
"1170","Beacon of Ytar","Passive"
"1171","Way of the Hundred Fists","Fists of Fury"
"1172","Dashing Strike","Radiance"
"1173","Breath of Heaven","Infused with Light"
"1174","Sweeping Wind","Inner Storm"
"1175","Mantra of Conviction","Annihilation"
"1176","Serenity","Ascension"
"1177","Near Death Experience","Passive"
"1178","Seize the Initiative","Passive"
"1179","Harmony","Passive"
"1180","Beacon of Ytar","Passive"
"1181","Deadly Reach","Scattered Blows"
"1182","Mystic Ally","Air Ally"
"1183","Serenity","Peaceful Repose"
"1184","Dashing Strike","Blinding Speed"
"1185","Epiphany","Desert Shroud"
"1186","Cyclone Strike","Eye of the Storm"
"1187","Beacon of Ytar","Passive"
"1188","Harmony","Passive"
"1189","Near Death Experience","Passive"
"1190","Alacrity","Passive"
"1191","Lashing Tail Kick","Scorpion Sting"
"1192","Sweeping Wind","Inner Storm"
"1193","Exploding Palm","Strong Spirit"
"1194","Epiphany","Desert Shroud"
"1195","Dashing Strike","Quicksilver"
"1196","Mystic Ally","Air Ally"
"1197","Harmony","Passive"
"1198","Near Death Experience","Passive"
"1199","Sixth Sense","Passive"
"1200","Beacon of Ytar","Passive"
"1201","Crippling Wave","Concussion"
"1202","Serenity","Peaceful Repose"
"1203","Breath of Heaven","Circle of Life"
"1204","Blinding Flash","Self Reflection"
"1205","Near Death Experience","Beacon of Ytar"
"1206",NA,NA
"1207",NA,"Passive"
"1208",NA,"Passive"
"1209",NA,"Passive"
"1210",NA,"Passive"
"1211","Wave of Light","Pillar of the Ancients"
"1212","Serenity","Ascension"
"1213","Dashing Strike","Quicksilver"
"1214","Mantra of Salvation","Perseverance"
"1215","Mystic Ally","Air Ally"
"1216","Epiphany","Desert Shroud"
"1217","Exalted Soul","Passive"
"1218","Beacon of Ytar","Passive"
"1219","Harmony","Passive"
"1220","Near Death Experience","Passive"
"1221","Wave of Light","Pillar of the Ancients"
"1222","Dashing Strike","Blinding Speed"
"1223","Mystic Ally","Air Ally"
"1224","Epiphany","Insight"
"1225","Serenity","Ascension"
"1226","Mantra of Salvation","Agility"
"1227","Harmony","Passive"
"1228","Momentum","Passive"
"1229","Beacon of Ytar","Passive"
"1230","Near Death Experience","Passive"
"1231","Wave of Light","Pillar of the Ancients"
"1232","Exploding Palm","Shocking Grasp"
"1233","Dashing Strike","Blinding Speed"
"1234","Sweeping Wind","Inner Storm"
"1235","Epiphany","Desert Shroud"
"1236","Mystic Ally","Air Ally"
"1237","Near Death Experience","Passive"
"1238","Harmony","Passive"
"1239","Sixth Sense","Passive"
"1240","Beacon of Ytar","Passive"
"1241","Wave of Light","Pillar of the Ancients"
"1242","Exploding Palm","Shocking Grasp"
"1243","Epiphany","Desert Shroud"
"1244","Dashing Strike","Radiance"
"1245","Mantra of Salvation","Perseverance"
"1246","Blinding Flash","Faith in the Light"
"1247","Beacon of Ytar","Passive"
"1248","Harmony","Passive"
"1249","Sixth Sense","Passive"
"1250","Near Death Experience","Passive"
"1251","Wave of Light","Pillar of the Ancients"
"1252","Exploding Palm","Shocking Grasp"
"1253","Blinding Flash","Replenishing Light"
"1254","Dashing Strike","Radiance"
"1255","Serenity","Ascension"
"1256","Epiphany","Insight"
"1257","Relentless Assault","Passive"
"1258","Harmony","Passive"
"1259","Near Death Experience","Passive"
"1260","Beacon of Ytar","Passive"
"1261","Wave of Light","Explosive Light"
"1262","Dashing Strike","Quicksilver"
"1263","Mystic Ally","Air Ally"
"1264","Epiphany","Desert Shroud"
"1265","Sweeping Wind","Inner Storm"
"1266","Mantra of Salvation","Perseverance"
"1267","Sixth Sense","Passive"
"1268","Beacon of Ytar","Passive"
"1269","Near Death Experience","Passive"
"1270","Harmony","Passive"
"1271","Wave of Light","Empowered Wave"
"1272","Dashing Strike","Blinding Speed"
"1273","Sweeping Wind","Inner Storm"
"1274","Mystic Ally","Air Ally"
"1275","Epiphany","Desert Shroud"
"1276","Exploding Palm","Strong Spirit"
"1277","Harmony","Passive"
"1278","Near Death Experience","Passive"
"1279","Beacon of Ytar","Passive"
"1280","Sixth Sense","Passive"
"1281","Wave of Light","Explosive Light"
"1282","Mystic Ally","Air Ally"
"1283","Sweeping Wind","Inner Storm"
"1284","Dashing Strike","Way of the Falling Star"
"1285","Epiphany","Desert Shroud"
"1286","Mantra of Conviction","Annihilation"
"1287","Momentum","Passive"
"1288","Near Death Experience","Passive"
"1289","Seize the Initiative","Passive"
"1290","Harmony","Passive"
"1291","Way of the Hundred Fists","Hands of Lightning"
"1292","Dashing Strike","Quicksilver"
"1293","Sweeping Wind","Cyclone"
"1294","Inner Sanctuary","Forbidden Palace"
"1295","Serenity","Ascension"
"1296","Mantra of Salvation","Hard Target"
"1297","Near Death Experience","Passive"
"1298","The Guardian's Path","Passive"
"1299","Harmony","Passive"
"1300","Sixth Sense","Passive"
"1301","Wave of Light","Pillar of the Ancients"
"1302","Dashing Strike","Quicksilver"
"1303","Epiphany","Insight"
"1304","Serenity","Ascension"
"1305","Sweeping Wind","Inner Storm"
"1306","Mystic Ally","Air Ally"
"1307","Beacon of Ytar","Passive"
"1308","Unity","Passive"
"1309","Near Death Experience","Passive"
"1310","Harmony","Passive"
"1311","Seven-Sided Strike","Pandemonium"
"1312","Tempest Rush","Northern Breeze"
"1313","Mantra of Salvation","Agility"
"1314","Epiphany","Desert Shroud"
"1315","Mystic Ally","Air Ally"
"1316","Dashing Strike","Blinding Speed"
